"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.458564217E0,-1.548179150E0,-5.444858074E-1,-1.105968475E0,1.979012315E0
5.475565713E0,-1.257863641E0,-4.043157101E-1,-1.354633331E0,1.892279999E0
5.492545602E0,-1.025722861E0,-4.920208454E-1,-6.369438171E-1,1.303798039E0
5.509545603E0,-7.796152234E-1,-6.667450666E-1,4.883718491E-1,1.136158415E0
5.526526722E0,-5.635854006E-1,-8.388741016E-1,1.664534569E0,1.947309321E0
5.543520671E0,-5.817447901E-1,-8.232539892E-1,2.184628487E0,2.405987480E0
5.560514619E0,-8.779140711E-1,-7.462517023E-1,1.604770660E0,1.975579305E0
5.577505728E0,-1.002329111E0,-6.338602304E-1,6.066160202E-1,1.332075611E0
5.594504610E0,-9.413447380E-1,-5.782934427E-1,-1.252527237E-1,1.111863960E0
5.611490989E0,-9.399622679E-1,-6.148418188E-1,-5.941486359E-1,1.270658148E0
5.628503420E0,-1.072225213E0,-7.094863653E-1,-7.303562164E-1,1.478667648E0
5.645465091E0,-1.206669688E0,-7.909576893E-1,-5.561723709E-1,1.546283774E0
5.662471154E0,-1.260529041E0,-9.279960394E-1,-1.885128021E-1,1.576593540E0
5.679497155E0,-1.205628395E0,-1.015284181E0,1.378593445E-1,1.582196888E0
5.696465612E0,-1.245146036E0,-1.040746689E0,1.840829849E-1,1.633226520E0
5.713459141E0,-1.371572137E0,-1.103413224E0,1.402158737E-1,1.765896758E0
5.730466395E0,-1.335543394E0,-1.275446653E0,2.408275604E-1,1.862374355E0
5.747483750E0,-1.173877120E0,-1.510553479E0,6.357164383E-1,2.015910389E0
5.764454474E0,-1.065901875E0,-1.735053062E0,1.122955322E0,2.325421380E0
5.781435197E0,-1.197392464E0,-1.884458065E0,1.280784607E0,2.573973605E0
5.798425614E0,-1.352751970E0,-1.994118452E0,1.097846985E0,2.647964180E0
5.815433978E0,-1.049116850E0,-2.264699459E0,1.367733002E0,2.846085622E0
5.832433164E0,-6.672446132E-1,-2.451234102E0,2.043833733E0,3.260524547E0
5.849402127E0,-9.296678305E-1,-2.511880875E0,2.026246071E0,3.358496828E0
5.866414509E0,-1.502574205E0,-2.292032957E0,1.141324997E0,2.968798927E0
5.883410948E0,-1.559993267E0,-2.000680208E0,3.149051666E-1,2.556455662E0
5.900392699E0,-1.342095852E0,-1.776517272E0,1.721916199E-1,2.233133415E0
5.917393828E0,-9.262984395E-1,-1.896259546E0,7.507505417E-1,2.239967732E0
5.934397695E0,-7.639034390E-1,-2.050002813E0,1.363008499E0,2.577567102E0
5.951386506E0,-9.171904325E-1,-2.133951187E0,1.404263496E0,2.714211106E0
5.968364452E0,-1.114707351E0,-2.063188553E0,1.136178017E0,2.605805052E0
5.985377413E0,-1.064452171E0,-1.930940509E0,9.604759216E-1,2.405016355E0
6.002354076E0,-7.063552737E-1,-1.934638858E0,9.728641510E-1,2.277768632E0
6.019349031E0,-4.382650852E-1,-1.934226036E0,1.073826790E0,2.255307211E0
6.036343265E0,-4.051681757E-1,-1.919342756E0,8.828401566E-1,2.151149602E0
6.053336581E0,-4.888802767E-1,-1.853050709E0,4.607973099E-1,1.971074584E0
6.070330743E0,-5.445834398E-1,-1.803082228E0,1.244201660E-1,1.887632650E0
6.087324609E0,-4.543434978E-1,-1.662327170E0,-4.189300537E-2,1.723808185E0
6.104322077E0,-2.867342234E-1,-1.565150380E0,-1.736974716E-1,1.600650817E0
6.121325800E0,-2.390686870E-1,-1.425993681E0,-3.865633011E-1,1.496677320E0
6.138316553E0,-2.766945362E-1,-1.260321140E0,-7.063865662E-1,1.471037465E0
6.155304063E0,-3.064699173E-1,-1.096847296E0,-9.486236572E-1,1.482189139E0
6.172304684E0,-2.290291786E-1,-9.602887630E-1,-1.048995018E0,1.440485828E0
6.189303513E0,-2.436158657E-1,-8.573923111E-1,-1.127035141E0,1.436898909E0
6.206295255E0,-2.704231739E-1,-8.117878437E-1,-8.192911148E-1,1.184637551E0
6.223291643E0,-2.309463024E-1,-7.956357002E-1,-3.803548813E-1,9.116151588E-1
6.240280321E0,-3.266794682E-1,-7.235772610E-1,-5.138206482E-2,7.955649842E-1
6.257255226E0,-5.788136721E-1,-5.768799782E-1,-1.719093323E-2,8.173807585E-1
6.274268116E0,-7.302430272E-1,-4.594745636E-1,-3.000898361E-1,9.134690269E-1
6.291264200E0,-5.867899060E-1,-5.548095703E-1,-4.634780884E-1,9.311004197E-1
6.308259459E0,-1.556303501E-1,-9.069964886E-1,-8.334445953E-2,9.240182547E-1
6.325256724E0,2.940309048E-2,-1.345772862E0,8.580341339E-1,1.596305646E0
6.342237009E0,-4.449033737E-1,-1.700274706E0,1.478340149E0,2.296598067E0
6.359215332E0,-1.388173461E0,-1.732141972E0,1.401180267E0,2.625004287E0
6.376223838E0,-1.931519032E0,-1.571968913E0,4.918298721E-1,2.538453989E0
6.393214194E0,-2.180828094E0,-1.158712745E0,-1.705265045E-2,2.469598590E0
6.410208304E0,-2.149171829E0,-7.753387690E-1,-3.837747574E-1,2.316759121E0
6.427202262E0,-1.840517282E0,-6.119718552E-1,-5.224084854E-1,2.008712036E0
6.444196424E0,-1.418322682E0,-7.158454657E-1,1.283760071E-1,1.593911654E0
6.461203830E0,-1.128167629E0,-8.441858292E-1,1.053648949E0,1.759428322E0
6.478219465E0,-8.388547897E-1,-8.750633001E-1,1.966265678E0,2.309894772E0
6.495189264E0,-6.243587732E-1,-7.475951910E-1,2.333350182E0,2.528486804E0
6.512169458E0,-5.122596025E-1,-6.192227602E-1,1.862523079E0,2.028506580E0
6.529167750E0,-4.411236048E-1,-4.196709394E-1,8.503465652E-1,1.045850378E0
6.546148565E0,-3.997170925E-1,-2.150238752E-1,-9.899902344E-2,4.645533636E-1
6.563154190E0,-3.519638777E-1,-3.912138939E-2,-6.882467270E-1,7.740107309E-1
6.580147396E0,-2.618746758E-1,3.268861771E-2,-9.022789001E-1,9.400819673E-1
6.597151984E0,-3.579214811E-1,7.189583778E-2,-8.449888229E-1,9.204797168E-1
6.614152748E0,-4.473431110E-1,8.049011230E-3,-6.781663895E-1,8.124594128E-1
6.631141935E0,-4.039102793E-1,-1.169297695E-1,-3.913106918E-1,5.744041628E-1
6.648136115E0,-4.225757122E-1,-2.453392744E-1,4.283332825E-2,4.905061530E-1
6.665123899E0,-5.839492083E-1,-4.010742903E-1,4.664449692E-1,8.481911185E-1
6.682129667E0,-7.153252363E-1,-5.721142292E-1,8.578929901E-1,1.254984170E0
6.699087319E0,-7.737057805E-1,-7.528181076E-1,1.177420616E0,1.597396333E0
6.716091868E0,-9.413662553E-1,-7.670413256E-1,1.128871918E0,1.657973048E0
6.733105001E0,-1.024633646E0,-6.097102165E-1,6.686773300E-1,1.367022322E0
6.750120016E0,-4.826998115E-1,-6.794469357E-1,6.883773804E-1,1.080976718E0
6.767093496E0,3.122204542E-1,-9.013800621E-1,1.589184761E0,1.853503664E0
6.784087393E0,1.567361355E-1,-1.039905548E0,1.766373634E0,2.055734803E0
6.801067822E0,-4.853030443E-1,-1.005344748E0,9.064741135E-1,1.438030746E0
6.818068096E0,-6.605073810E-1,-8.212337494E-1,1.363620758E-1,1.062680332E0
6.835075381E0,-2.840467691E-1,-6.087031364E-1,-1.093635559E-1,6.805604034E-1
6.852062401E0,2.187941074E-1,-6.029556990E-1,1.590938568E-1,6.608610229E-1
6.869055972E0,2.501386404E-1,-7.309999466E-1,3.656263351E-1,8.547589592E-1
6.886041304E0,1.069799066E-1,-8.593453169E-1,3.183307648E-1,9.226340281E-1
6.903050195E0,6.125247478E-2,-9.259281158E-1,2.723484039E-1,9.670927538E-1
6.920029087E0,1.016200185E-1,-9.390177727E-1,2.845659256E-1,9.864374139E-1
6.937006617E0,1.684490442E-1,-8.884953260E-1,2.023620605E-1,9.266873413E-1
6.954022548E0,1.931784153E-1,-7.382740974E-1,-2.283000946E-1,7.965472216E-1
6.971031764E0,3.031698465E-1,-5.476016998E-1,-7.903709412E-1,1.008199287E0
6.988005336E0,4.115660489E-1,-3.243079185E-1,-1.385709763E0,1.481470143E0
7.004994025E0,4.610057771E-1,-1.553010941E-1,-1.837598801E0,1.900898237E0
7.021988237E0,4.452247024E-1,1.017570496E-2,-2.219993114E0,2.264221281E0
7.038981940E0,4.548144937E-1,1.687121391E-1,-2.253506660E0,2.305127389E0
7.055976103E0,6.165447831E-1,2.408576012E-1,-2.008300304E0,2.114570870E0
7.072969541E0,7.947276831E-1,3.309516907E-1,-1.588843822E0,1.807082124E0
7.089987690E0,9.522929788E-1,3.039162159E-1,-1.109834671E0,1.493639843E0
7.106942910E0,1.047328472E0,3.492302895E-1,-7.022867203E-1,1.308459155E0
7.123968424E0,1.244716644E0,2.842583656E-1,-4.035415649E-1,1.339017602E0
7.140946074E0,1.280034304E0,1.658759117E-1,2.724456787E-2,1.291024749E0
7.157939199E0,1.109585762E0,7.433843613E-2,3.272800446E-1,1.159232071E0
7.174941417E0,9.071530104E-1,5.099868774E-2,2.608680725E-1,9.452933945E-1
7.191943351E0,9.332216382E-1,7.757425308E-3,-1.443490982E-1,9.443513466E-1
7.208934205E0,1.133244991E0,-1.354615688E-1,-1.750679016E-1,1.154661343E0
7.225927238E0,1.273135185E0,-4.383853674E-1,2.393045425E-1,1.367597015E0
7.242923017E0,1.064482570E0,-8.088791370E-1,9.940977097E-1,1.666024867E0
7.259915835E0,5.900591016E-1,-1.101357341E0,1.716424942E0,2.123033753E0
7.276909467E0,2.680802345E-1,-1.201785088E0,2.178746223E0,2.502616534E0
7.293903578E0,-5.472835898E-2,-1.032157660E0,2.179200172E0,2.411899256E0
7.310897109E0,-2.393010110E-1,-8.787616491E-1,1.935109138E0,2.138722607E0
7.327899580E0,-3.490605950E-1,-7.508372664E-1,1.374260902E0,1.604429159E0
7.344884211E0,-2.931309640E-1,-6.949560046E-1,9.529619217E-1,1.215329599E0
7.361866094E0,1.389473081E-1,-6.447145343E-1,9.887828827E-1,1.188551545E0
7.378856400E0,5.655854344E-1,-5.566155910E-1,1.378650665E0,1.590718535E0
7.395867753E0,5.863537788E-1,-2.871809006E-1,1.502980232E0,1.638668118E0
7.412849850E0,5.653482676E-1,1.390194893E-1,1.158901215E0,1.296918312E0
7.429839331E0,9.748358727E-1,4.799351692E-1,5.814981461E-1,1.232389078E0
7.446848314E0,1.384253025E0,7.052180767E-1,-8.997440338E-2,1.556144070E0
7.463842832E0,1.604248405E0,8.569264412E-1,-8.201684952E-1,1.995147170E0
7.480831938E0,1.720363021E0,1.007631183E0,-1.426814079E0,2.451686754E0
7.497816984E0,1.920004845E0,1.077338576E0,-1.956841946E0,2.945557233E0
7.514811329E0,2.025224686E0,1.054483891E0,-2.081669331E0,3.089792631E0
7.531804860E0,2.061869860E0,9.048752785E-1,-1.796401978E0,2.880480282E0
7.548778401E0,2.000580311E0,7.102515697E-1,-1.152932167E0,2.415787957E0
7.565790701E0,1.841607809E0,4.829857349E-1,-4.113063812E-1,1.947810946E0
7.582791576E0,1.585389853E0,2.920531034E-1,2.386007309E-1,1.629627659E0
7.599777446E0,1.239026785E0,1.749163866E-1,5.664339066E-1,1.373546682E0
7.616774395E0,9.951647520E-1,1.338376999E-1,5.668449402E-1,1.153073545E0
7.633768455E0,9.147759676E-1,1.370494366E-1,3.405294418E-1,9.856763768E-1
7.650762392E0,7.694876194E-1,2.215132713E-1,-7.285118103E-3,8.007698788E-1
7.667754326E0,5.569323301E-1,3.082780838E-1,-1.921539307E-1,6.649301695E-1
7.684740126E0,4.121978581E-1,3.581092358E-1,-2.434606552E-1,5.978481326E-1
7.701733697E0,3.640997708E-1,4.613928795E-1,-5.605983734E-2,5.904191204E-1
7.718728529E0,2.653852701E-1,6.145186424E-1,4.046821594E-2,6.705968834E-1
7.735721755E0,3.230252862E-1,8.255789280E-1,8.587551117E-2,8.906741858E-1
7.752720820E0,1.049814701E0,7.789428234E-1,1.440668106E-1,1.315149450E0
7.769709590E0,1.951434970E0,3.368413448E-1,1.187624931E0,2.309115309E0
7.786707474E0,2.232190847E0,-4.055882692E-1,2.798558235E0,3.602652636E0
7.803699866E0,1.802022338E0,-9.211322069E-1,3.831128120E0,4.332817989E0
7.820690589E0,1.047096729E0,-1.005359888E0,3.409990311E0,3.706102263E0
7.837684882E0,7.488172054E-1,-6.727552414E-1,1.711714745E0,1.985772945E0
7.854679329E0,7.181589603E-1,-2.522156239E-1,8.688926697E-3,7.612098992E-1
7.871672483E0,6.246214509E-1,2.003080845E-1,-1.524631500E0,1.659751938E0
7.888678851E0,4.597858787E-1,3.590340614E-1,-2.301223755E0,2.374013328E0
7.905670643E0,4.778475761E-1,2.569909096E-1,-2.345860481E0,2.407788203E0
7.922664061E0,7.348942161E-1,-4.048514366E-2,-1.699943066E0,1.852434879E0
7.939658050E0,7.956742048E-1,-3.749353886E-1,-1.118640900E0,1.423035997E0
7.956651773E0,5.138573050E-1,-6.800558567E-1,-6.739377975E-1,1.086608234E0
7.973645366E0,2.290105820E-2,-8.985531330E-1,-2.440538406E-1,9.313884627E-1
7.990635672E0,-3.895699382E-1,-9.976458549E-1,-2.565002441E-2,1.071316906E0
8.007633942E0,-7.270562649E-1,-9.642060995E-1,-3.042821884E-1,1.245348090E0
8.024627097E0,-1.017599940E0,-8.162982464E-1,-1.054974556E0,1.677743657E0
8.041617016E0,-1.193658590E0,-6.744542122E-1,-1.842280388E0,2.296455169E0
8.058617657E0,-1.352340698E0,-4.897713661E-1,-2.378200531E0,2.779305511E0
8.075622846E0,-1.429033756E0,-3.495085239E-1,-2.294406891E0,2.725545205E0
8.092615329E0,-1.433196783E0,-3.049607277E-1,-1.815241814E0,2.332843095E0
8.109609786E0,-1.240508080E0,-2.637436390E-1,-1.093027115E0,1.674254842E0
8.126603702E0,-9.395039082E-1,-2.506186962E-1,-4.114713669E-1,1.055834272E0
8.143598037E0,-7.096477747E-1,-2.223012447E-1,7.523727417E-2,7.474479614E-1
8.160591253E0,-6.197510362E-1,-2.231087685E-1,4.199924469E-1,7.811930138E-1
8.177582300E0,-4.919323325E-1,-2.171897888E-1,7.481822968E-1,9.213824251E-1
8.194582576E0,-3.391433358E-1,-5.844235420E-2,1.051693916E0,1.106568482E0
8.211576931E0,-3.031873703E-1,1.741368771E-1,9.316215515E-1,9.950703235E-1
8.228560644E0,-1.514564753E-1,3.331432343E-1,6.125755310E-1,7.135630733E-1
8.245540972E0,4.269458055E-1,1.259634495E-1,1.062586784E0,1.152059107E0
8.262543271E0,8.736623526E-1,-3.770911694E-1,2.512554169E0,2.686710276E0
8.279545703E0,1.132030606E0,-9.769469500E-1,3.774036407E0,4.059466645E0
8.296532946E0,7.103404999E-1,-1.297444701E0,4.103180885E0,4.361655621E0
8.313556731E0,-3.708685637E-1,-1.090358973E0,3.145682335E0,3.349887093E0
8.330531808E0,-1.002322197E0,-8.377407789E-1,1.215413094E0,1.784289323E0
8.347522643E0,-1.112217426E0,-5.095092058E-1,-1.772623062E-1,1.236142856E0
8.364518616E0,-8.814554214E-1,-2.348525524E-1,-9.091186523E-1,1.287872705E0
8.381502859E0,-3.943554163E-1,-1.954169273E-1,-1.216408730E0,1.293581914E0
8.398502095E0,-2.110882998E-1,-2.033469677E-1,-1.117482185E0,1.155281219E0
8.415503013E0,-7.753229141E-2,-1.997137070E-1,-9.629802704E-1,9.865230976E-1
8.432467897E0,7.276618481E-2,-1.107296944E-1,-8.078718185E-1,8.186652906E-1
8.449484489E0,-4.079043865E-2,-1.795387268E-2,-7.196941376E-1,7.210727100E-1
8.466481315E0,-5.008167028E-1,1.299858093E-1,-6.633300781E-1,8.412612395E-1
8.483462415E0,-9.816415310E-1,3.310894966E-1,-9.230794907E-1,1.387557601E0
8.500455682E0,-1.286614060E0,5.284743309E-1,-1.226532936E0,1.854465934E0
8.517447299E0,-1.400218844E0,7.013914585E-1,-1.396341324E0,2.098173464E0
8.534446395E0,-1.468626976E0,6.993007660E-1,-1.494983196E0,2.209267189E0
8.551438023E0,-1.464313507E0,5.076186657E-1,-1.388209820E0,2.080629054E0
8.568434544E0,-1.514613509E0,4.379122257E-1,-9.111499786E-1,1.820992994E0
8.585438960E0,-1.484197021E0,4.499552250E-1,-5.159111023E-1,1.634461613E0
8.602435176E0,-1.409040093E0,5.025699139E-1,-4.403505325E-1,1.559448330E0
8.619444555E0,-1.386911035E0,6.316461563E-1,-3.796634674E-1,1.570555135E0
8.636421414E0,-1.296436429E0,5.892961025E-1,-2.018384933E-1,1.438317103E0
8.653414069E0,-1.163392782E0,5.066015720E-1,3.319377899E-1,1.311606120E0
8.670394894E0,-1.305989981E0,5.481345654E-1,1.121549606E0,1.806636336E0
8.687402351E0,-1.530933738E0,7.147252560E-1,1.923992157E0,2.560534343E0
8.704395384E0,-8.490807414E-1,7.067220211E-1,2.381386757E0,2.625147045E0
8.721376901E0,-2.315490246E-1,3.219485283E-1,3.131148338E0,3.156161549E0
8.738386392E0,-1.322656870E-1,-9.492444992E-2,3.920955658E0,3.924334101E0
8.755375051E0,-4.468886256E-1,-5.080875158E-1,3.764242172E0,3.824575989E0
8.772370788E0,-1.066282272E0,-6.139700413E-1,2.547550201E0,2.829121617E0
8.789365174E0,-1.530420065E0,-5.249804258E-1,6.953821182E-1,1.761063972E0
8.806359752E0,-1.860917211E0,-3.636975288E-1,-7.414655685E-1,2.035942029E0
8.823349916E0,-1.915106297E0,-1.342303753E-1,-1.461507320E0,2.412810305E0
8.840352581E0,-1.755421877E0,1.201868057E-3,-1.398910999E0,2.244651286E0
8.857337688E0,-1.316863298E0,2.384233475E-2,-9.837617874E-1,1.643923556E0
8.874337619E0,-8.125275373E-1,-2.927792072E-1,-3.979835510E-1,9.509529799E-1
8.891315606E0,-5.747812986E-1,-5.659992695E-1,4.795646667E-2,8.081018110E-1
8.908319583E0,-6.387174129E-1,-8.798757792E-1,3.182392120E-1,1.132880186E0
8.925319655E0,-9.144470692E-1,-1.060787678E0,4.255790710E-1,1.463762783E0
8.942298384E0,-1.143862247E0,-1.134989381E0,1.355791092E-1,1.617097224E0
8.959301182E0,-1.104707956E0,-1.058565974E0,-4.362306595E-1,1.590986731E0
8.976284531E0,-9.850646257E-1,-9.263662100E-1,-1.005928993E0,1.685348573E0
8.993278661E0,-8.712262511E-1,-8.021578789E-1,-1.523509026E0,1.929655978E0
9.010272639E0,-8.485540152E-1,-7.281937599E-1,-1.966598034E0,2.262259467E0
9.027266760E0,-7.747451067E-1,-7.095289230E-1,-1.963462830E0,2.226846999E0
9.044260047E0,-5.742941499E-1,-7.392263412E-1,-1.501542568E0,1.769434779E0
9.061262774E0,-2.387753725E-1,-8.639709949E-1,-8.802804947E-1,1.256325319E0
9.078257067E0,9.011363983E-2,-9.242610931E-1,-2.961826324E-1,9.747323674E-1
9.095259661E0,3.869575262E-1,-9.275274277E-1,-1.176834106E-1,1.011875803E0
9.112233783E0,4.505943060E-1,-8.729074001E-1,-1.009864807E-1,9.875225704E-1
9.129239805E0,3.996502161E-1,-7.149510384E-1,-2.757129669E-1,8.642296701E-1
9.146226796E0,1.653505564E-1,-3.547987938E-1,-4.572324753E-1,6.019007618E-1
9.163227457E0,1.080405712E-2,-3.991556168E-2,-8.422994614E-1,8.433139168E-1
9.180216909E0,3.601183891E-1,-8.066606522E-2,-7.507562637E-1,8.365567738E-1
9.197223002E0,8.961366415E-1,-4.760756493E-1,4.547548294E-1,1.111985098E0
9.214215608E0,8.336751461E-1,-9.634261131E-1,2.171201706E0,2.517403617E0
9.231206290E0,-1.223878860E-1,-1.397226691E0,3.391469002E0,3.670052208E0
9.248200268E0,-1.651356459E0,-1.067385435E0,3.030129433E0,3.612197973E0
9.265193880E0,-2.199346304E0,-5.636010170E-1,1.514647484E0,2.729272297E0
9.282187960E0,-1.906171322E0,6.435370445E-2,4.984092712E-2,1.907908443E0
9.299178743E0,-1.175478935E0,4.342107773E-1,-7.920074463E-1,1.482418808E0
9.316178684E0,-5.964100361E-1,3.993101120E-1,-7.871465683E-1,1.065247960E0
9.333157037E0,-3.337601423E-1,2.034902573E-1,-9.617233276E-2,4.025583622E-1
9.350160201E0,-2.273154259E-2,3.617238998E-2,8.416309357E-1,8.427145405E-1
9.367160679E0,3.839744329E-1,-1.612492800E-1,1.826264381E0,1.873146894E0
9.384138504E0,5.018091202E-1,-2.562031746E-1,1.975119591E0,2.053910869E0
9.401115168E0,1.153525114E-1,-2.130351067E-1,1.146754265E0,1.172064632E0
9.418136063E0,-2.716749907E-1,-1.162049770E-1,7.850837708E-2,3.057359359E-1
9.435136328E0,-4.978538752E-1,-6.633734703E-2,-6.167402267E-1,7.953789235E-1
9.452123379E0,-6.226083040E-1,-1.001260281E-1,-1.031581879E0,1.209060583E0
9.469107489E0,-6.099563837E-1,-1.433563232E-1,-1.295183182E0,1.438783271E0
9.486098966E0,-6.087043285E-1,-2.439208031E-1,-1.440936089E0,1.583134590E0
9.503098264E0,-4.200392365E-1,-2.553014755E-1,-1.384397507E0,1.469070543E0
9.520078927E0,-3.727162480E-1,-2.435219288E-1,-1.161827087E0,1.244211603E0
9.537070595E0,-5.703496337E-1,-1.484944820E-1,-9.398355484E-1,1.109342226E0
9.554086537E0,-6.847903728E-1,-9.790182114E-2,-9.460420609E-1,1.171971929E0
9.571084146E0,-7.078740597E-1,-6.780266762E-2,-1.042997360E0,1.262349547E0
9.588077870E0,-6.475791931E-1,-1.915912628E-1,-7.901439667E-1,1.039419796E0
9.605066509E0,-7.403221130E-1,-2.561578751E-1,-1.788196564E-1,8.035360337E-1
9.622065593E0,-1.193923950E0,-2.268540859E-1,4.318294525E-1,1.289726270E0
9.639059947E0,-1.775200248E0,1.367068291E-1,1.071308136E0,2.077913809E0
9.656053153E0,-1.689693451E0,4.738073349E-1,1.613770485E0,2.384074774E0
9.673041119E0,-7.787642479E-1,4.198908806E-1,2.304332733E0,2.468345894E0
9.690041719E0,-1.934180558E-1,-2.065241337E-2,3.466294289E0,3.471747854E0
9.707030347E0,-4.976190329E-1,-3.311830759E-1,4.043292999E0,4.087239314E0
9.724033624E0,-1.329505444E0,-2.294483185E-1,3.321838379E0,3.585364901E0
9.741022942E0,-1.627123475E0,-2.782511711E-2,1.709663391E0,2.360350387E0
9.758013523E0,-1.274630070E0,1.627399921E-1,6.239480972E-1,1.428452781E0
9.775001215E0,-5.703743100E-1,1.821833849E-1,3.278732300E-1,6.826554725E-1
9.859979692E0,2.071099877E-1,-7.705202103E-1,1.021659851E0,1.296296568E0
9.876973813E0,1.355764866E-1,-6.626650095E-1,6.820993423E-1,9.606067933E-1
9.893967975E0,2.008880973E-1,-5.227421522E-1,1.301279068E-1,5.749336114E-1
9.910959755E0,3.753614426E-1,-3.908932209E-1,-4.760141373E-1,7.213065795E-1
9.927957528E0,4.866713285E-1,-2.358677387E-1,-1.121170998E0,1.244791942E0
9.944942890E0,5.364401340E-1,-1.564142704E-1,-1.704379082E0,1.793639177E0
9.961930500E0,6.601834893E-1,-1.224370003E-1,-1.908806801E0,2.023456563E0
9.978924326E0,9.700089097E-1,4.192590714E-3,-1.677831173E0,1.938053742E0
9.995917847E0,1.380017042E0,2.787613869E-2,-1.302412987E0,1.897762815E0
1.001291206E1,1.930336475E0,-1.274275780E-2,-6.280832291E-1,2.029987642E0
1.002990597E1,2.301770210E0,-1.530983448E-1,1.679430008E-1,2.312961317E0
1.004690330E1,2.445337772E0,-3.577065468E-1,4.567480087E-1,2.513214980E0
1.006390688E1,2.331752777E0,-5.825741291E-1,4.302339554E-1,2.441631603E0
1.008090056E1,2.114074707E0,-7.990210056E-1,3.077020645E-1,2.280882942E0
1.009789503E1,1.935942888E0,-9.770812988E-1,3.138475418E-1,2.191132814E0
1.011488487E1,1.869984031E0,-1.064092398E0,4.300460815E-1,2.194099482E0
1.013187326E1,1.636265039E0,-1.028012037E0,2.096195221E-1,1.943736703E0
1.014887957E1,1.251889825E0,-9.374308586E-1,-5.533380508E-1,1.658971895E0
1.016586066E1,9.324147105E-1,-7.342662811E-1,-1.252391338E0,1.725406685E0
1.018289255E1,9.246864319E-1,-5.847139359E-1,-1.317209244E0,1.712301252E0
1.019985805E1,1.351204038E0,-7.941033840E-1,-5.217380524E-1,1.651836291E0
1.021685178E1,1.669934034E0,-9.785580635E-1,8.965644836E-1,2.133092458E0
1.030180863E1,1.479089975E0,-4.799134731E-1,-4.065227509E-1,1.607260042E0
1.031881196E1,1.713568568E0,-5.223543644E-1,-6.437883377E-1,1.903584709E0
1.033579944E1,1.794165492E0,-5.768527985E-1,-4.637765884E-1,1.940844581E0
1.035280289E1,1.759900570E0,-7.310762405E-1,-9.427833557E-2,1.908038493E0
1.036978363E1,1.478631139E0,-7.853262424E-1,2.112226486E-1,1.687513662E0
1.038678752E1,1.065861225E0,-6.986186504E-1,3.149938583E-1,1.312763993E0
1.040378738E1,6.256477833E-1,-5.166616440E-1,1.315774918E-1,8.220018488E-1
1.042078649E1,2.559504211E-1,-3.419415951E-1,-3.654441833E-1,5.621246513E-1
1.043776935E1,-4.160414934E-1,-9.140563011E-2,-6.426362991E-1,7.709908731E-1
1.045475206E1,-1.050326586E0,-2.679777145E-2,-7.835578918E-1,1.310674264E0
1.047174668E1,-1.388943553E0,1.978993416E-2,-1.127334118E0,1.788976816E0
1.048874093E1,-1.207468510E0,1.479468346E-1,-1.509528637E0,1.938696772E0
1.050573482E1,-5.764272213E-1,2.458801270E-1,-1.790310860E0,1.896823226E0
1.052272894E1,-2.336972952E-2,3.671121597E-1,-1.543299198E0,1.586533926E0
1.053972975E1,2.647187114E-1,3.773860931E-1,-8.810710907E-1,9.943754453E-1
1.055673261E1,4.844584465E-1,2.164559364E-1,-2.401142120E-1,5.824156537E-1
1.057372341E1,6.086935401E-1,-1.959092617E-1,-5.752849579E-2,6.420263175E-1
1.059070292E1,3.125900626E-1,-5.858843327E-1,4.367208481E-1,7.947943744E-1
1.060771255E1,-1.346620321E-1,-8.067829609E-1,1.272838593E0,1.512993950E0
1.062469986E1,-2.354030609E-1,-1.252255440E0,1.526680946E0,1.988545448E0
